Sector,Piscina,Corrida,Estadio,Parametro,Promedio,%supervivencia
Sala 07,L0701,0036C,Mysis 2,Saturacion,83.67,82.89
Sala 07,L0702,0036C,Mysis 2,Saturacion,83.67,78.95
Sala 07,L0703,0036C,Mysis 2,Saturacion,83.08,80.56
Sala 07,L0704,0036C,Mysis 2,Saturacion,82.75,80
Sala 07,L0705,0036C,Mysis 2,Saturacion,84.92,81.25
Sala 07,L0706,0036C,Mysis 2,Saturacion,85,78.75
Sala 07,L0707,0036C,Mysis 2,Saturacion,82.67,69.23
Sala 07,L0708,0036C,Mysis 2,Saturacion,83,81.25
Sala 07,L0709,0036C,Mysis 2,Saturacion,82.25,78.21
Sala 07,L0710,0036C,Mysis 2,Saturacion,82.33,81.58
Sala 07,L0711,0036C,Mysis 2,Saturacion,82.5,81.58
Sala 07,L0712,0036C,Mysis 2,Saturacion,84,75
Sala 07,L0713,0036C,Mysis 2,Saturacion,83.33,72.37
Sala 07,L0714,0036C,Mysis 2,Saturacion,83.5,73.68
Sala 08,L0801,0036C,Mysis 2,Saturacion,76.75,87.92
Sala 08,L0802,0036C,Mysis 2,Saturacion,76.25,83.03
Sala 08,L0803,0036C,Mysis 2,Saturacion,74.92,87.92
Sala 08,L0804,0036C,Mysis 2,Saturacion,75,87.92
Sala 08,L0805,0036C,Mysis 2,Saturacion,75.92,83.03
Sala 08,L0806,0036C,Mysis 2,Saturacion,75,78.1
Sala 08,L0807,0036C,Mysis 2,Saturacion,76,84.6
Sala 08,L0808,0036C,Mysis 2,Saturacion,76.17,76.24
Sala 08,L0809,0036C,Mysis 2,Saturacion,75.25,74.97
Sala 08,L0810,0036C,Mysis 2,Saturacion,75.08,73.13
Sala 08,L0811,0036C,Mysis 2,Saturacion,74.92,68.35
Sala 08,L0812,0036C,Mysis 2,Saturacion,75.58,65.38
Sala 08,L0813,0036C,Mysis 2,Saturacion,75.17,69.62
Sala 08,L0814,0036C,Mysis 2,Saturacion,76.08,78.48
Sala 10,L1001,0036C,Mysis 2,Saturacion,75.51,84.56
Sala 10,L1002,0036C,Mysis 2,Saturacion,76.2,84.56
Sala 10,L1003,0036C,Mysis 2,Saturacion,75.61,81.88
Sala 10,L1004,0036C,Mysis 2,Saturacion,75.89,81.88
Sala 10,L1005,0036C,Mysis 2,Saturacion,76.04,84.56
Sala 10,L1006,0036C,Mysis 2,Saturacion,75.61,80.54
Sala 10,L1007,0036C,Mysis 2,Saturacion,76.2,80.54
Sala 10,L1008,0036C,Mysis 2,Saturacion,75.78,81.88
Sala 10,L1009,0036C,Mysis 2,Saturacion,75.55,85.14
Sala 10,L1010,0036C,Mysis 2,Saturacion,76.42,70.51
Sala 10,L1011,0036C,Mysis 2,Saturacion,76.6,67.95
Sala 10,L1012,0036C,Mysis 2,Saturacion,76.38,70.51
Sala 10,L1013,0036C,Mysis 2,Saturacion,76.92,67.95
Sala 10,L1014,0036C,Mysis 2,Saturacion,77.22,70.51
Sala 05,L0506,0030C,Mysis 3,Saturacion,78.75,81.67
Sala 05,L0507,0030C,Mysis 3,Saturacion,78.49,78.33
Sala 05,L0508,0030C,Mysis 3,Saturacion,78.52,80
Sala 05,L0509,0030C,Mysis 3,Saturacion,78.71,80
Sala 05,L0510,0030C,Mysis 3,Saturacion,78.5,80
Sala 05,L0511,0030C,Mysis 3,Saturacion,78.56,75
Sala 05,L0512,0030C,Mysis 3,Saturacion,78.63,81.67
Sala 05,L0506,0031C,Mysis 3,Saturacion,79.63,81.67
Sala 05,L0507,0031C,Mysis 3,Saturacion,79.33,78.33
Sala 05,L0508,0031C,Mysis 3,Saturacion,80.26,80
Sala 05,L0509,0031C,Mysis 3,Saturacion,79.84,80
Sala 05,L0510,0031C,Mysis 3,Saturacion,79.19,80
Sala 05,L0511,0031C,Mysis 3,Saturacion,79.72,75
Sala 05,L0512,0031C,Mysis 3,Saturacion,80.86,81.67
Sala 07,L0701,0032C,Mysis 3,Saturacion,68.42,62.82
Sala 07,L0702,0032C,Mysis 3,Saturacion,68.33,62.82
Sala 07,L0703,0032C,Mysis 3,Saturacion,69,36.25
Sala 07,L0704,0032C,Mysis 3,Saturacion,68.92,62.5
Sala 07,L0705,0032C,Mysis 3,Saturacion,69.33,75
Sala 07,L0706,0032C,Mysis 3,Saturacion,68.5,76.56
Sala 07,L0707,0032C,Mysis 3,Saturacion,68.42,62.5
Sala 07,L0708,0032C,Mysis 3,Saturacion,68.75,76.56
Sala 07,L0709,0032C,Mysis 3,Saturacion,68.5,70.31
Sala 07,L0710,0032C,Mysis 3,Saturacion,69.33,65.63
Sala 07,L0711,0032C,Mysis 3,Saturacion,68.67,57.81
Sala 07,L0712,0032C,Mysis 3,Saturacion,68.58,73.33
Sala 07,L0713,0032C,Mysis 3,Saturacion,68.67,70.31
Sala 07,L0714,0032C,Mysis 3,Saturacion,69.33,79.69
Sala 05,L0507,0033C,Mysis 3,Saturacion,78.85,81.01
Sala 05,L0508,0033C,Mysis 3,Saturacion,78.83,79.51
Sala 05,L0509,0033C,Mysis 3,Saturacion,78.75,79.5
Sala 05,L0510,0033C,Mysis 3,Saturacion,78.98,79.5
Sala 05,L0511,0033C,Mysis 3,Saturacion,78.6,81
Sala 05,L0512,0033C,Mysis 3,Saturacion,78.99,79.5
Sala 07,L0701,0033C,Mysis 3,Saturacion,75.42,70.42
Sala 07,L0702,0033C,Mysis 3,Saturacion,76.25,70.42
Sala 07,L0703,0033C,Mysis 3,Saturacion,74.08,67.61
Sala 07,L0704,0033C,Mysis 3,Saturacion,76.33,77.78
Sala 07,L0705,0033C,Mysis 3,Saturacion,74.92,72.22
Sala 07,L0706,0033C,Mysis 3,Saturacion,75.5,77.78
Sala 07,L0707,0033C,Mysis 3,Saturacion,76.83,75
Sala 07,L0708,0033C,Mysis 3,Saturacion,74.92,66.67
Sala 07,L0709,0033C,Mysis 3,Saturacion,75.92,64.1
Sala 07,L0710,0033C,Mysis 3,Saturacion,74.67,63.38
Sala 07,L0711,0033C,Mysis 3,Saturacion,73.5,63.38
Sala 07,L0712,0033C,Mysis 3,Saturacion,73.92,63.38
Sala 05,L0507,0036C,Mysis 3,Saturacion,78.35,66.67
Sala 05,L0508,0036C,Mysis 3,Saturacion,78.33,71.21
Sala 05,L0509,0036C,Mysis 3,Saturacion,78.28,76.12
Sala 05,L0510,0036C,Mysis 3,Saturacion,78.28,70.15
Sala 05,L0511,0036C,Mysis 3,Saturacion,78.28,70.15
Sala 05,L0512,0036C,Mysis 3,Saturacion,78.33,73.13
Sala 07,L0701,0036C,Mysis 3,Saturacion,81.92,80.26
Sala 07,L0702,0036C,Mysis 3,Saturacion,82.08,78.95
Sala 07,L0703,0036C,Mysis 3,Saturacion,83.42,80.56
Sala 07,L0704,0036C,Mysis 3,Saturacion,82.33,77.5
Sala 07,L0705,0036C,Mysis 3,Saturacion,82.42,77.5
Sala 07,L0706,0036C,Mysis 3,Saturacion,82.33,76.25
Sala 07,L0707,0036C,Mysis 3,Saturacion,81.83,69.23
Sala 07,L0708,0036C,Mysis 3,Saturacion,82.42,76.25
Sala 07,L0709,0036C,Mysis 3,Saturacion,82.17,76.92
Sala 07,L0710,0036C,Mysis 3,Saturacion,82.92,78.95
Sala 07,L0711,0036C,Mysis 3,Saturacion,82.58,78.95
Sala 07,L0712,0036C,Mysis 3,Saturacion,81,72.37
Sala 07,L0713,0036C,Mysis 3,Saturacion,81.75,72.37
Sala 07,L0714,0036C,Mysis 3,Saturacion,81.92,72.37
Sala 08,L0801,0036C,Mysis 3,Saturacion,74.92,82.33
Sala 08,L0802,0036C,Mysis 3,Saturacion,75,87.92
Sala 08,L0803,0036C,Mysis 3,Saturacion,75,78.15
Sala 08,L0804,0036C,Mysis 3,Saturacion,75.5,78.15
Sala 08,L0805,0036C,Mysis 3,Saturacion,77.08,76.75
Sala 08,L0806,0036C,Mysis 3,Saturacion,75.92,80.54
Sala 08,L0807,0036C,Mysis 3,Saturacion,76.92,67.34
Sala 08,L0808,0036C,Mysis 3,Saturacion,73.92,71.16
Sala 08,L0809,0036C,Mysis 3,Saturacion,76.25,70.52
Sala 08,L0810,0036C,Mysis 3,Saturacion,75.25,69.71
Sala 08,L0811,0036C,Mysis 3,Saturacion,75.42,67.09
Sala 08,L0812,0036C,Mysis 3,Saturacion,74.42,67.31
Sala 08,L0813,0036C,Mysis 3,Saturacion,74.58,70.89
Sala 08,L0814,0036C,Mysis 3,Saturacion,75.08,70.89
Sala 10,L1001,0036C,Mysis 3,Saturacion,76.83,76.51
Sala 10,L1002,0036C,Mysis 3,Saturacion,77.47,83.22
Sala 10,L1003,0036C,Mysis 3,Saturacion,77.55,75.17
Sala 10,L1004,0036C,Mysis 3,Saturacion,77.13,73.83
Sala 10,L1005,0036C,Mysis 3,Saturacion,77.33,79.19
Sala 10,L1006,0036C,Mysis 3,Saturacion,77.59,79.19
Sala 10,L1007,0036C,Mysis 3,Saturacion,77.92,76.51
Sala 10,L1008,0036C,Mysis 3,Saturacion,78.18,76.51
Sala 10,L1009,0036C,Mysis 3,Saturacion,78.08,79.73
Sala 10,L1010,0036C,Mysis 3,Saturacion,76.25,69.23
Sala 10,L1011,0036C,Mysis 3,Saturacion,76.42,66.67
Sala 10,L1012,0036C,Mysis 3,Saturacion,76.25,69.23
Sala 10,L1013,0036C,Mysis 3,Saturacion,75.92,66.67
Sala 10,L1014,0036C,Mysis 3,Saturacion,75.75,69.23
Sala 05,L0512,0030C,Postlarva 1,Saturacion,78.73,80
Sala 05,L0512,0031C,Postlarva 1,Saturacion,80.05,80
Sala 05,L0512,0032C,Postlarva 1,Saturacion,79.25,85
Sala 07,L0701,0032C,Postlarva 1,Saturacion,63.08,61.54
Sala 07,L0702,0032C,Postlarva 1,Saturacion,62.42,60.26
Sala 07,L0703,0032C,Postlarva 1,Saturacion,63.33,35
Sala 07,L0704,0032C,Postlarva 1,Saturacion,62.67,56.25
Sala 07,L0705,0032C,Postlarva 1,Saturacion,63.67,71.88
Sala 07,L0706,0032C,Postlarva 1,Saturacion,63,73.44
Sala 07,L0707,0032C,Postlarva 1,Saturacion,63.92,56.25
Sala 07,L0708,0032C,Postlarva 1,Saturacion,64.58,76.56
Sala 07,L0709,0032C,Postlarva 1,Saturacion,63.75,70.31
Sala 07,L0710,0032C,Postlarva 1,Saturacion,64,64.06
Sala 07,L0711,0032C,Postlarva 1,Saturacion,63.67,54.69
Sala 07,L0712,0032C,Postlarva 1,Saturacion,64,70
Sala 07,L0713,0032C,Postlarva 1,Saturacion,64,65.63
Sala 07,L0714,0032C,Postlarva 1,Saturacion,63.17,73.44
Sala 05,L0512,0033C,Postlarva 1,Saturacion,78.3,78
Sala 07,L0701,0033C,Postlarva 1,Saturacion,74.58,69.01
Sala 07,L0702,0033C,Postlarva 1,Saturacion,74.5,69.01
Sala 07,L0703,0033C,Postlarva 1,Saturacion,75.08,67.61
Sala 07,L0704,0033C,Postlarva 1,Saturacion,75,75
Sala 07,L0705,0033C,Postlarva 1,Saturacion,74.83,70.83
Sala 07,L0706,0033C,Postlarva 1,Saturacion,75.75,76.39
Sala 07,L0707,0033C,Postlarva 1,Saturacion,75.42,73.53
Sala 07,L0708,0033C,Postlarva 1,Saturacion,74,66.67
Sala 07,L0709,0033C,Postlarva 1,Saturacion,74,64.1
Sala 07,L0710,0033C,Postlarva 1,Saturacion,73.75,61.97
Sala 07,L0711,0033C,Postlarva 1,Saturacion,74.33,61.97
Sala 07,L0712,0033C,Postlarva 1,Saturacion,74.33,61.97
Sala 06,L0602,0036C,Postlarva 1,Saturacion,75.67,66.67
Sala 06,L0603,0036C,Postlarva 1,Saturacion,75.17,66.67
Sala 06,L0604,0036C,Postlarva 1,Saturacion,76.33,72.22
Sala 06,L0605,0036C,Postlarva 1,Saturacion,75.58,66.67
Sala 06,L0606,0036C,Postlarva 1,Saturacion,76.25,72.86
Sala 06,L0607,0036C,Postlarva 1,Saturacion,75.42,71.43
Sala 07,L0701,0036C,Postlarva 1,Saturacion,81.75,78.95
Sala 07,L0702,0036C,Postlarva 1,Saturacion,82.67,76.32
Sala 07,L0703,0036C,Postlarva 1,Saturacion,83,77.78
Sala 07,L0704,0036C,Postlarva 1,Saturacion,84.17,75
Sala 07,L0705,0036C,Postlarva 1,Saturacion,83.58,75
Sala 07,L0706,0036C,Postlarva 1,Saturacion,83.42,72.5
Sala 07,L0707,0036C,Postlarva 1,Saturacion,83.42,66.67
Sala 07,L0708,0036C,Postlarva 1,Saturacion,84.92,72.5
Sala 07,L0709,0036C,Postlarva 1,Saturacion,83.42,74.36
Sala 07,L0710,0036C,Postlarva 1,Saturacion,82.25,76.32
Sala 07,L0711,0036C,Postlarva 1,Saturacion,82.83,76.32
Sala 07,L0712,0036C,Postlarva 1,Saturacion,81.83,69.74
Sala 07,L0713,0036C,Postlarva 1,Saturacion,81.67,69.74
Sala 07,L0714,0036C,Postlarva 1,Saturacion,82.25,69.74
Sala 08,L0801,0036C,Postlarva 1,Saturacion,73.83,80.94
Sala 08,L0802,0036C,Postlarva 1,Saturacion,73.67,86.52
Sala 08,L0803,0036C,Postlarva 1,Saturacion,69.83,76.75
Sala 08,L0804,0036C,Postlarva 1,Saturacion,70.67,76.75
Sala 08,L0805,0036C,Postlarva 1,Saturacion,70.83,75.36
Sala 08,L0806,0036C,Postlarva 1,Saturacion,70.83,79.08
Sala 08,L0807,0036C,Postlarva 1,Saturacion,71.92,66.07
Sala 08,L0808,0036C,Postlarva 1,Saturacion,70.75,69.89
Sala 08,L0809,0036C,Postlarva 1,Saturacion,69.08,69.25
Sala 08,L0810,0036C,Postlarva 1,Saturacion,69.5,68.44
Sala 08,L0811,0036C,Postlarva 1,Saturacion,70,67.09
Sala 08,L0812,0036C,Postlarva 1,Saturacion,70.5,66.67
Sala 08,L0813,0036C,Postlarva 1,Saturacion,71.75,69.62
Sala 08,L0814,0036C,Postlarva 1,Saturacion,70.42,69.62
Sala 10,L1001,0036C,Postlarva 1,Saturacion,75.42,73.83
Sala 10,L1002,0036C,Postlarva 1,Saturacion,75.58,80.54
Sala 10,L1003,0036C,Postlarva 1,Saturacion,75.58,73.83
Sala 10,L1004,0036C,Postlarva 1,Saturacion,75.17,72.48
Sala 10,L1005,0036C,Postlarva 1,Saturacion,75.75,77.85
Sala 10,L1006,0036C,Postlarva 1,Saturacion,75.33,77.85
Sala 10,L1007,0036C,Postlarva 1,Saturacion,75.17,75.17
Sala 10,L1008,0036C,Postlarva 1,Saturacion,75.75,75.17
Sala 10,L1009,0036C,Postlarva 1,Saturacion,75.67,78.38
Sala 10,L1010,0036C,Postlarva 1,Saturacion,75.11,66.67
Sala 10,L1011,0036C,Postlarva 1,Saturacion,75.11,64.1
Sala 10,L1012,0036C,Postlarva 1,Saturacion,75.1,66.67
Sala 10,L1013,0036C,Postlarva 1,Saturacion,75.09,64.1
Sala 10,L1014,0036C,Postlarva 1,Saturacion,75.09,66.67
Sala 07,L0701,0032C,Postlarva 2,Saturacion,63.75,60.26
Sala 07,L0702,0032C,Postlarva 2,Saturacion,62.67,58.97
Sala 07,L0703,0032C,Postlarva 2,Saturacion,64,35
Sala 07,L0704,0032C,Postlarva 2,Saturacion,64.67,56.25
Sala 07,L0705,0032C,Postlarva 2,Saturacion,65.17,70.31
Sala 07,L0706,0032C,Postlarva 2,Saturacion,66.25,70.31
Sala 07,L0707,0032C,Postlarva 2,Saturacion,65.92,54.69
Sala 07,L0708,0032C,Postlarva 2,Saturacion,65.83,75
Sala 07,L0709,0032C,Postlarva 2,Saturacion,65,70.31
Sala 07,L0710,0032C,Postlarva 2,Saturacion,63.75,62.5
Sala 07,L0711,0032C,Postlarva 2,Saturacion,64.33,54.69
Sala 07,L0712,0032C,Postlarva 2,Saturacion,64.5,68.33
Sala 07,L0713,0032C,Postlarva 2,Saturacion,64.25,62.5
Sala 07,L0714,0032C,Postlarva 2,Saturacion,63.58,71.88
Sala 07,L0701,0033C,Postlarva 2,Saturacion,74.75,67.61
Sala 07,L0702,0033C,Postlarva 2,Saturacion,73.75,67.61
Sala 07,L0703,0033C,Postlarva 2,Saturacion,74.33,66.2
Sala 07,L0704,0033C,Postlarva 2,Saturacion,72.33,73.61
Sala 07,L0705,0033C,Postlarva 2,Saturacion,72.42,69.44
Sala 07,L0706,0033C,Postlarva 2,Saturacion,74,75
Sala 07,L0707,0033C,Postlarva 2,Saturacion,76.25,72.06
Sala 07,L0708,0033C,Postlarva 2,Saturacion,75.08,65.38
Sala 07,L0709,0033C,Postlarva 2,Saturacion,76.33,62.82
Sala 07,L0710,0033C,Postlarva 2,Saturacion,75.67,61.97
Sala 07,L0711,0033C,Postlarva 2,Saturacion,74.5,60.56
Sala 07,L0712,0033C,Postlarva 2,Saturacion,74.92,61.97
Sala 08,L0801,0036C,Postlarva 2,Saturacion,74.75,80.44
Sala 08,L0802,0036C,Postlarva 2,Saturacion,74.5,85.86
Sala 08,L0803,0036C,Postlarva 2,Saturacion,72.67,76.22
Sala 08,L0804,0036C,Postlarva 2,Saturacion,73.92,76.12
Sala 08,L0805,0036C,Postlarva 2,Saturacion,74.25,74.85
Sala 08,L0806,0036C,Postlarva 2,Saturacion,74.33,77.63
Sala 08,L0807,0036C,Postlarva 2,Saturacion,73,65.49
Sala 08,L0808,0036C,Postlarva 2,Saturacion,73.5,69.4
Sala 08,L0809,0036C,Postlarva 2,Saturacion,74.33,67.89
Sala 08,L0810,0036C,Postlarva 2,Saturacion,75.08,67.87
Sala 08,L0811,0036C,Postlarva 2,Saturacion,74.08,66.63
Sala 08,L0812,0036C,Postlarva 2,Saturacion,73.83,66.21
Sala 08,L0813,0036C,Postlarva 2,Saturacion,74.33,69.19
Sala 08,L0814,0036C,Postlarva 2,Saturacion,74.42,69.22
Sala 10,L1001,0036C,Postlarva 2,Saturacion,76.99,67.11
Sala 10,L1002,0036C,Postlarva 2,Saturacion,76.19,77.85
Sala 10,L1003,0036C,Postlarva 2,Saturacion,76.04,71.14
Sala 10,L1004,0036C,Postlarva 2,Saturacion,76.09,71.14
Sala 10,L1005,0036C,Postlarva 2,Saturacion,76.12,75.17
Sala 10,L1006,0036C,Postlarva 2,Saturacion,76.11,75.17
Sala 10,L1007,0036C,Postlarva 2,Saturacion,76.2,72.48
Sala 10,L1008,0036C,Postlarva 2,Saturacion,76.12,72.48
Sala 10,L1009,0036C,Postlarva 2,Saturacion,75.71,75.68
Sala 10,L1010,0036C,Postlarva 2,Saturacion,69.26,65.38
Sala 10,L1011,0036C,Postlarva 2,Saturacion,69.7,62.82
Sala 10,L1012,0036C,Postlarva 2,Saturacion,69.99,66.41
Sala 10,L1013,0036C,Postlarva 2,Saturacion,70.56,62.82
Sala 10,L1014,0036C,Postlarva 2,Saturacion,69.66,65.38
Sala 07,L0701,0032C,Postlarva 3,Saturacion,70.83,57.69
Sala 07,L0702,0032C,Postlarva 3,Saturacion,71,57.69
Sala 07,L0703,0032C,Postlarva 3,Saturacion,70.42,35
Sala 07,L0704,0032C,Postlarva 3,Saturacion,70.25,54.69
Sala 07,L0705,0032C,Postlarva 3,Saturacion,70.17,67.19
Sala 07,L0706,0032C,Postlarva 3,Saturacion,70.75,67.19
Sala 07,L0707,0032C,Postlarva 3,Saturacion,69.75,53.13
Sala 07,L0708,0032C,Postlarva 3,Saturacion,70,71.88
Sala 07,L0709,0032C,Postlarva 3,Saturacion,69.39,67.19
Sala 07,L0710,0032C,Postlarva 3,Saturacion,70.97,62.5
Sala 07,L0711,0032C,Postlarva 3,Saturacion,70.79,54.69
Sala 07,L0712,0032C,Postlarva 3,Saturacion,70.83,66.67
Sala 07,L0713,0032C,Postlarva 3,Saturacion,70.75,62.5
Sala 07,L0714,0032C,Postlarva 3,Saturacion,70.5,68.75
Sala 07,L0701,0033C,Postlarva 3,Saturacion,74,66.2
Sala 07,L0702,0033C,Postlarva 3,Saturacion,71.33,66.2
Sala 07,L0703,0033C,Postlarva 3,Saturacion,69.83,66.2
Sala 07,L0704,0033C,Postlarva 3,Saturacion,70.92,69.44
Sala 07,L0705,0033C,Postlarva 3,Saturacion,70.83,68.06
Sala 07,L0706,0033C,Postlarva 3,Saturacion,69.25,72.22
Sala 07,L0707,0033C,Postlarva 3,Saturacion,70.25,70.59
Sala 07,L0708,0033C,Postlarva 3,Saturacion,73.92,62.82
Sala 07,L0709,0033C,Postlarva 3,Saturacion,72.92,61.54
Sala 07,L0710,0033C,Postlarva 3,Saturacion,73.25,61.97
Sala 07,L0711,0033C,Postlarva 3,Saturacion,69.83,60.56
Sala 07,L0712,0033C,Postlarva 3,Saturacion,71.08,61.97
Sala 07,L0701,0036C,Postlarva 3,Saturacion,73.58,73.68
Sala 07,L0702,0036C,Postlarva 3,Saturacion,74.75,71.05
Sala 07,L0703,0036C,Postlarva 3,Saturacion,75.5,72.22
Sala 07,L0704,0036C,Postlarva 3,Saturacion,77.08,70
Sala 07,L0705,0036C,Postlarva 3,Saturacion,77,70
Sala 07,L0706,0036C,Postlarva 3,Saturacion,76.42,67.5
Sala 07,L0707,0036C,Postlarva 3,Saturacion,74.25,64.1
Sala 07,L0708,0036C,Postlarva 3,Saturacion,73.92,67.5
Sala 07,L0709,0036C,Postlarva 3,Saturacion,74.42,69.23
Sala 07,L0710,0036C,Postlarva 3,Saturacion,76.08,71.05
Sala 07,L0711,0036C,Postlarva 3,Saturacion,76.42,71.05
Sala 07,L0712,0036C,Postlarva 3,Saturacion,75.17,65.79
Sala 07,L0713,0036C,Postlarva 3,Saturacion,76.67,65.79
Sala 07,L0714,0036C,Postlarva 3,Saturacion,75,65.79
Sala 08,L0801,0036C,Postlarva 3,Saturacion,75.08,73.96
Sala 08,L0802,0036C,Postlarva 3,Saturacion,75.25,82.33
Sala 08,L0803,0036C,Postlarva 3,Saturacion,74.33,69.77
Sala 08,L0804,0036C,Postlarva 3,Saturacion,75.5,71.17
Sala 08,L0805,0036C,Postlarva 3,Saturacion,74,69.77
Sala 08,L0806,0036C,Postlarva 3,Saturacion,74.75,73.92
Sala 08,L0807,0036C,Postlarva 3,Saturacion,74.08,63.53
Sala 08,L0808,0036C,Postlarva 3,Saturacion,74.25,64.8
Sala 08,L0809,0036C,Postlarva 3,Saturacion,73.75,64.8
Sala 08,L0810,0036C,Postlarva 3,Saturacion,73.25,65.27
Sala 08,L0811,0036C,Postlarva 3,Saturacion,74,64.56
Sala 08,L0812,0036C,Postlarva 3,Saturacion,74.5,64.1
Sala 08,L0813,0036C,Postlarva 3,Saturacion,73,64.56
Sala 08,L0814,0036C,Postlarva 3,Saturacion,74.92,64.56
Sala 10,L1001,0036C,Postlarva 3,Saturacion,60.66,64.43
Sala 10,L1002,0036C,Postlarva 3,Saturacion,60.19,75.17
Sala 10,L1003,0036C,Postlarva 3,Saturacion,61.03,69.8
Sala 10,L1004,0036C,Postlarva 3,Saturacion,61.56,68.46
Sala 10,L1005,0036C,Postlarva 3,Saturacion,62.32,73.83
Sala 10,L1006,0036C,Postlarva 3,Saturacion,61.49,73.83
Sala 10,L1007,0036C,Postlarva 3,Saturacion,61.98,71.14
Sala 10,L1008,0036C,Postlarva 3,Saturacion,62.71,71.14
Sala 10,L1009,0036C,Postlarva 3,Saturacion,63.47,74.32
Sala 10,L1010,0036C,Postlarva 3,Saturacion,73.98,64.1
Sala 10,L1011,0036C,Postlarva 3,Saturacion,74.86,61.54
Sala 10,L1012,0036C,Postlarva 3,Saturacion,74.03,64.1
Sala 10,L1013,0036C,Postlarva 3,Saturacion,74.28,61.54
Sala 10,L1014,0036C,Postlarva 3,Saturacion,73.62,64.1
Sala 07,L0706,0032C,Postlarva 4,Saturacion,81.83,64.06
Sala 07,L0707,0032C,Postlarva 4,Saturacion,82,51.56
Sala 07,L0708,0032C,Postlarva 4,Saturacion,82.42,68.75
Sala 07,L0709,0032C,Postlarva 4,Saturacion,83,64.06
Sala 07,L0710,0032C,Postlarva 4,Saturacion,83.08,60.94
Sala 07,L0711,0032C,Postlarva 4,Saturacion,84,54.69
Sala 07,L0712,0032C,Postlarva 4,Saturacion,81.75,65
Sala 07,L0713,0032C,Postlarva 4,Saturacion,82.67,60.94
Sala 07,L0714,0032C,Postlarva 4,Saturacion,82.58,65.63
Sala 07,L0705,0033C,Postlarva 4,Saturacion,72,65.28
Sala 07,L0706,0033C,Postlarva 4,Saturacion,72.33,69.44
Sala 07,L0707,0033C,Postlarva 4,Saturacion,71.58,67.65
Sala 07,L0708,0033C,Postlarva 4,Saturacion,71.75,61.54
Sala 07,L0709,0033C,Postlarva 4,Saturacion,71.83,61.54
Sala 07,L0710,0033C,Postlarva 4,Saturacion,71.25,61.97
Sala 07,L0711,0033C,Postlarva 4,Saturacion,72.42,60.56
Sala 07,L0712,0033C,Postlarva 4,Saturacion,70.33,61.97
Sala 08,L0801,0036C,Postlarva 4,Saturacion,75.17,71.17
Sala 08,L0802,0036C,Postlarva 4,Saturacion,75.58,76.75
Sala 08,L0803,0036C,Postlarva 4,Saturacion,72.58,68.38
Sala 08,L0804,0036C,Postlarva 4,Saturacion,73.33,68.38
Sala 08,L0805,0036C,Postlarva 4,Saturacion,73.5,68.38
Sala 08,L0806,0036C,Postlarva 4,Saturacion,72.67,71.13
Sala 08,L0807,0036C,Postlarva 4,Saturacion,74.25,62.26
Sala 08,L0808,0036C,Postlarva 4,Saturacion,74.58,62.26
Sala 08,L0809,0036C,Postlarva 4,Saturacion,72.58,63.53
Sala 08,L0810,0036C,Postlarva 4,Saturacion,72.25,63.37
Sala 08,L0811,0036C,Postlarva 4,Saturacion,72.75,63.29
Sala 08,L0812,0036C,Postlarva 4,Saturacion,71.67,62.82
Sala 08,L0813,0036C,Postlarva 4,Saturacion,72.08,63.29
Sala 08,L0814,0036C,Postlarva 4,Saturacion,73.33,63.29
Sala 10,L1001,0036C,Postlarva 4,Saturacion,72.75,63.09
Sala 10,L1002,0036C,Postlarva 4,Saturacion,72.7,73.83
Sala 10,L1003,0036C,Postlarva 4,Saturacion,72.59,68.46
Sala 10,L1004,0036C,Postlarva 4,Saturacion,72.83,67.11
Sala 10,L1005,0036C,Postlarva 4,Saturacion,72.24,72.48
Sala 10,L1006,0036C,Postlarva 4,Saturacion,72.41,72.48
Sala 10,L1007,0036C,Postlarva 4,Saturacion,72.17,69.8
Sala 10,L1008,0036C,Postlarva 4,Saturacion,71.97,69.8
Sala 10,L1009,0036C,Postlarva 4,Saturacion,72.17,72.97
Sala 10,L1010,0036C,Postlarva 4,Saturacion,72.71,62.82
Sala 10,L1011,0036C,Postlarva 4,Saturacion,72.47,60.26
Sala 10,L1012,0036C,Postlarva 4,Saturacion,72.47,62.82
Sala 10,L1013,0036C,Postlarva 4,Saturacion,72.63,60.26
Sala 10,L1014,0036C,Postlarva 4,Saturacion,72.38,62.82
Sala 07,L0711,0032C,Postlarva 5,Saturacion,74.5,54.69
Sala 07,L0712,0032C,Postlarva 5,Saturacion,73.92,63.33
Sala 07,L0713,0032C,Postlarva 5,Saturacion,75,60.94
Sala 07,L0714,0032C,Postlarva 5,Saturacion,75.67,64.06
Sala 07,L0712,0033C,Postlarva 5,Saturacion,75.08,61.97
Sala 07,L0712,0036C,Postlarva 5,Saturacion,74.5,63.16
Sala 07,L0713,0036C,Postlarva 5,Saturacion,74.33,61.84
Sala 07,L0714,0036C,Postlarva 5,Saturacion,74.58,61.84
Sala 10,L1001,0036C,Postlarva 5,Saturacion,70.28,61.74
Sala 10,L1002,0036C,Postlarva 5,Saturacion,70.64,69.8
Sala 10,L1003,0036C,Postlarva 5,Saturacion,69.85,67.11
Sala 10,L1004,0036C,Postlarva 5,Saturacion,70.43,65.77
Sala 10,L1005,0036C,Postlarva 5,Saturacion,70.86,69.8
Sala 10,L1006,0036C,Postlarva 5,Saturacion,71.37,69.8
