Sector,Piscina,Corrida,Cant/Siembra,Zoea 1,Zoea 2,Zoea 3,Mysis 1,Mysis 2,Mysis 3,Postlarva 1,Postlarva 2,Postlarva 3,Postlarva 4,Postlarva 5,Postlarva 6,Postlarva 7,Postlarva 8,Postlarva 9,Postlarva 10,Postlarva 11,Postlarva 12,Postlarva 13,Postlarva 14,Postlarva 15
Sala 07,L0713,0044C,,,,,,,,,,,,,,,,,,,,,,
Sala 07,L0714,0044C,,,,,,,,,,,,,,,,,,,,,,
Sala 08,L0801,0044C,,,,,,,,,,,,,,,,,,,,,,
Sala 08,L0802,0044C,,,,,,,,,,,,,,,,,,,,,,
Sala 08,L0803,0044C,,,,,,,,,,,,,,,,,,,,,,
Sala 08,L0804,0044C,,,,,,,,,,,,,,,,,,,,,,
Sala 08,L0805,0044C,,,,,,,,,,,,,,,,,,,,,,
Sala 08,L0806,0044C,,,,,,,,,,,,,,,,,,,,,,
Sala 08,L0807,0044C,,,,,,,,,,,,,,,,,,,,,,
Sala 08,L0808,0044C,,,,,,,,,,,,,,,,,,,,,,
Sala 08,L0809,0044C,,,,,,,,,,,,,,,,,,,,,,
Sala 08,L0810,0044C,,,,,,,,,,,,,,,,,,,,,,
Sala 08,L0811,0044C,,,,,,,,,,,,,,,,,,,,,,
Sala 08,L0812,0044C,,,,,,,,,,,,,,,,,,,,,,
Sala 08,L0813,0044C,,,,,,,,,,,,,,,,,,,,,,
Sala 08,L0814,0044C,,,,,,,,,,,,,,,,,,,,,,
Sala 09,L0901,0044C,,,,,,,,,,,,,,,,,,,,,,
Sala 09,L0902,0044C,,,,,,,,,,,,,,,,,,,,,,
Sala 09,L0903,0044C,,,,,,,,,,,,,,,,,,,,,,
Sala 09,L0904,0044C,,,,,,,,,,,,,,,,,,,,,,
Sala 09,L0905,0044C,,,,,,,,,,,,,,,,,,,,,,
Sala 09,L0906,0044C,,,,,,,,,,,,,,,,,,,,,,
Sala 09,L0907,0044C,,,,,,,,,,,,,,,,,,,,,,
Sala 09,L0908,0044C,,,,,,,,,,,,,,,,,,,,,,
Sala 09,L0909,0044C,,,,,,,,,,,,,,,,,,,,,,
Sala 09,L0910,0044C,,,,,,,,,,,,,,,,,,,,,,
Sala 09,L0911,0044C,,,,,,,,,,,,,,,,,,,,,,
Sala 09,L0912,0044C,,,,,,,,,,,,,,,,,,,,,,
Sala 09,L0913,0044C,,,,,,,,,,,,,,,,,,,,,,
Sala 09,L0914,0044C,,,,,,,,,,,,,,,,,,,,,,
Sala 10,L1001,0044C,,,,,,,,,,,,,,,,,,,,,,
Sala 10,L1002,0044C,,,,,,,,,,,,,,,,,,,,,,
Sala 10,L1003,0044C,,,,,,,,,,,,,,,,,,,,,,
Sala 10,L1004,0044C,,,,,,,,,,,,,,,,,,,,,,
Sala 10,L1005,0044C,,,,,,,,,,,,,,,,,,,,,,
Sala 10,L1006,0044C,,,,,,,,,,,,,,,,,,,,,,
Sala 10,L1007,0044C,,,,,,,,,,,,,,,,,,,,,,
Sala 10,L1008,0044C,,,,,,,,,,,,,,,,,,,,,,
Sala 10,L1009,0044C,,,,,,,,,,,,,,,,,,,,,,
Sala 10,L1010,0044C,,,,,,,,,,,,,,,,,,,,,,
Sala 10,L1011,0044C,,,,,,,,,,,,,,,,,,,,,,
Sala 10,L1012,0044C,,,,,,,,,,,,,,,,,,,,,,
Sala 10,L1013,0044C,,,,,,,,,,,,,,,,,,,,,,
Sala 10,L1014,0044C,,,,,,,,,,,,,,,,,,,,,,
Sala 11,L1101,0044C,,,,,,,,,,,,,,,,,,,,,,
Sala 11,L1102,0044C,,,,,,,,,,,,,,,,,,,,,,
Sala 11,L1103,0044C,,,,,,,,,,,,,,,,,,,,,,
Sala 11,L1104,0044C,,,,,,,,,,,,,,,,,,,,,,
Sala 11,L1105,0044C,,,,,,,,,,,,,,,,,,,,,,
Sala 11,L1106,0044C,,,,,,,,,,,,,,,,,,,,,,
Sala 11,L1107,0044C,,,,,,,,,,,,,,,,,,,,,,
Sala 11,L1108,0044C,,,,,,,,,,,,,,,,,,,,,,
Sala 11,L1109,0044C,,,,,,,,,,,,,,,,,,,,,,
Sala 11,L1110,0044C,,,,,,,,,,,,,,,,,,,,,,
Sala 11,L1111,0044C,,,,,,,,,,,,,,,,,,,,,,
Sala 11,L1112,0044C,,,,,,,,,,,,,,,,,,,,,,
Sala 11,L1113,0044C,,,,,,,,,,,,,,,,,,,,,,
Sala 11,L1114,0044C,,,,,,,,,,,,,,,,,,,,,,
Sala 02,L0201,0045C,,,,,,,,,,,,,,,,,,,,,,
Sala 02,L0202,0045C,,,,,,,,,,,,,,,,,,,,,,
Sala 02,L0203,0045C,,,,,,,,,,,,,,,,,,,,,,
Sala 02,L0204,0045C,,,,,,,,,,,,,,,,,,,,,,
Sala 02,L0205,0045C,,,,,,,,,,,,,,,,,,,,,,
Sala 02,L0206,0045C,,,,,,,,,,,,,,,,,,,,,,
Sala 02,L0207,0045C,,,,,,,,,,,,,,,,,,,,,,
Sala 02,L0208,0045C,,,,,,,,,,,,,,,,,,,,,,
Sala 02,L0209,0045C,,,,,,,,,,,,,,,,,,,,,,
Sala 02,L0210,0045C,,,,,,,,,,,,,,,,,,,,,,
Sala 02,L0211,0045C,,,,,,,,,,,,,,,,,,,,,,
Sala 02,L0212,0045C,,,,,,,,,,,,,,,,,,,,,,
Sala 03,L0301,0045C,,,,,,,,,,,,,,,,,,,,,,
Sala 03,L0302,0045C,,,,,,,,,,,,,,,,,,,,,,
Sala 03,L0303,0045C,,,,,,,,,,,,,,,,,,,,,,
Sala 03,L0304,0045C,,,,,,,,,,,,,,,,,,,,,,
Sala 03,L0305,0045C,,,,,,,,,,,,,,,,,,,,,,
Sala 03,L0306,0045C,,,,,,,,,,,,,,,,,,,,,,
Sala 03,L0307,0045C,,,,,,,,,,,,,,,,,,,,,,
Sala 03,L0308,0045C,,,,,,,,,,,,,,,,,,,,,,
Sala 03,L0309,0045C,,,,,,,,,,,,,,,,,,,,,,
Sala 03,L0310,0045C,,,,,,,,,,,,,,,,,,,,,,
Sala 03,L0311,0045C,,,,,,,,,,,,,,,,,,,,,,
Sala 03,L0312,0045C,,,,,,,,,,,,,,,,,,,,,,
Sala 05,L0501,0045C,,,,,,,,,,,,,,,,,,,,,,
Sala 05,L0502,0045C,,,,,,,,,,,,,,,,,,,,,,
Sala 05,L0503,0045C,,,,,,,,,,,,,,,,,,,,,,
Sala 05,L0504,0045C,,,,,,,,,,,,,,,,,,,,,,
Sala 05,L0505,0045C,,,,,,,,,,,,,,,,,,,,,,
Sala 05,L0506,0045C,,,,,,,,,,,,,,,,,,,,,,
Sala 05,L0507,0045C,,,,,,,,,,,,,,,,,,,,,,
Sala 05,L0508,0045C,,,,,,,,,,,,,,,,,,,,,,
Sala 05,L0509,0045C,,,,,,,,,,,,,,,,,,,,,,
Sala 05,L0510,0045C,,,,,,,,,,,,,,,,,,,,,,
Sala 05,L0511,0045C,,,,,,,,,,,,,,,,,,,,,,
Sala 06,L0601,0045C,,,,,,,,,,,,,,,,,,,,,,
Sala 06,L0602,0045C,,,,,,,,,,,,,,,,,,,,,,
Sala 06,L0603,0045C,,,,,,,,,,,,,,,,,,,,,,
Sala 06,L0604,0045C,,,,,,,,,,,,,,,,,,,,,,
Sala 06,L0605,0045C,,,,,,,,,,,,,,,,,,,,,,
Sala 06,L0606,0045C,,,,,,,,,,,,,,,,,,,,,,
Sala 06,L0607,0045C,,,,,,,,,,,,,,,,,,,,,,
Sala 06,L0608,0045C,,,,,,,,,,,,,,,,,,,,,,
Sala 06,L0609,0045C,,,,,,,,,,,,,,,,,,,,,,
Sala 06,L0610,0045C,,,,,,,,,,,,,,,,,,,,,,
Sala 06,L0611,0045C,,,,,,,,,,,,,,,,,,,,,,
Sala 06,L0612,0045C,,,,,,,,,,,,,,,,,,,,,,
Sala 06,L0613,0045C,,,,,,,,,,,,,,,,,,,,,,
Sala 06,L0614,0045C,,,,,,,,,,,,,,,,,,,,,,
Sala 07,L0701,0045C,,,,,,,,,,,,,,,,,,,,,,
Sala 07,L0702,0045C,,,,,,,,,,,,,,,,,,,,,,
Sala 07,L0703,0045C,,,,,,,,,,,,,,,,,,,,,,
Sala 07,L0704,0045C,,,,,,,,,,,,,,,,,,,,,,
Sala 07,L0705,0045C,,,,,,,,,,,,,,,,,,,,,,
Sala 07,L0706,0045C,,,,,,,,,,,,,,,,,,,,,,
Sala 07,L0707,0045C,,,,,,,,,,,,,,,,,,,,,,
Sala 07,L0708,0045C,,,,,,,,,,,,,,,,,,,,,,
Sala 07,L0709,0045C,,,,,,,,,,,,,,,,,,,,,,
Sala 07,L0710,0045C,,,,,,,,,,,,,,,,,,,,,,
Sala 07,L0711,0045C,,,,,,,,,,,,,,,,,,,,,,
Sala 07,L0712,0045C,,,,,,,,,,,,,,,,,,,,,,
Sala 07,L0713,0045C,,,,,,,,,,,,,,,,,,,,,,
Sala 07,L0714,0045C,,,,,,,,,,,,,,,,,,,,,,
Sala 08,L0801,0045C,,,,,,,,,,,,,,,,,,,,,,
Sala 08,L0802,0045C,,,,,,,,,,,,,,,,,,,,,,
Sala 08,L0803,0045C,,,,,,,,,,,,,,,,,,,,,,
Sala 08,L0804,0045C,,,,,,,,,,,,,,,,,,,,,,
Sala 08,L0805,0045C,,,,,,,,,,,,,,,,,,,,,,
Sala 08,L0806,0045C,,,,,,,,,,,,,,,,,,,,,,
Sala 08,L0807,0045C,,,,,,,,,,,,,,,,,,,,,,
Sala 08,L0808,0045C,,,,,,,,,,,,,,,,,,,,,,
Sala 08,L0809,0045C,,,,,,,,,,,,,,,,,,,,,,
Sala 08,L0810,0045C,,,,,,,,,,,,,,,,,,,,,,
Sala 08,L0811,0045C,,,,,,,,,,,,,,,,,,,,,,
Sala 08,L0812,0045C,,,,,,,,,,,,,,,,,,,,,,
Sala 08,L0813,0045C,,,,,,,,,,,,,,,,,,,,,,
Sala 08,L0814,0045C,,,,,,,,,,,,,,,,,,,,,,
Sala 09,L0901,0045C,,,,,,,,,,,,,,,,,,,,,,
Sala 09,L0902,0045C,,,,,,,,,,,,,,,,,,,,,,
Sala 09,L0903,0045C,,,,,,,,,,,,,,,,,,,,,,
Sala 09,L0904,0045C,,,,,,,,,,,,,,,,,,,,,,
Sala 09,L0905,0045C,,,,,,,,,,,,,,,,,,,,,,
Sala 09,L0906,0045C,,,,,,,,,,,,,,,,,,,,,,
Sala 09,L0907,0045C,,,,,,,,,,,,,,,,,,,,,,
Sala 09,L0908,0045C,,,,,,,,,,,,,,,,,,,,,,
Sala 09,L0909,0045C,,,,,,,,,,,,,,,,,,,,,,
Sala 09,L0910,0045C,,,,,,,,,,,,,,,,,,,,,,
Sala 09,L0911,0045C,,,,,,,,,,,,,,,,,,,,,,
Sala 09,L0912,0045C,,,,,,,,,,,,,,,,,,,,,,
Sala 09,L0913,0045C,,,,,,,,,,,,,,,,,,,,,,
Sala 09,L0914,0045C,,,,,,,,,,,,,,,,,,,,,,
Sala 10,L1001,0045C,,,,,,,,,,,,,,,,,,,,,,
Sala 10,L1002,0045C,,,,,,,,,,,,,,,,,,,,,,
Sala 10,L1003,0045C,,,,,,,,,,,,,,,,,,,,,,
Sala 10,L1004,0045C,,,,,,,,,,,,,,,,,,,,,,
Sala 10,L1005,0045C,,,,,,,,,,,,,,,,,,,,,,
Sala 10,L1006,0045C,,,,,,,,,,,,,,,,,,,,,,
Sala 10,L1007,0045C,,,,,,,,,,,,,,,,,,,,,,
Sala 10,L1008,0045C,,,,,,,,,,,,,,,,,,,,,,
Sala 10,L1009,0045C,,,,,,,,,,,,,,,,,,,,,,
Sala 10,L1010,0045C,,,,,,,,,,,,,,,,,,,,,,
Sala 10,L1011,0045C,,,,,,,,,,,,,,,,,,,,,,
Sala 10,L1012,0045C,,,,,,,,,,,,,,,,,,,,,,
Sala 10,L1013,0045C,,,,,,,,,,,,,,,,,,,,,,
Sala 10,L1014,0045C,,,,,,,,,,,,,,,,,,,,,,
Sala 11,L1101,0045C,,,,,,,,,,,,,,,,,,,,,,
Sala 11,L1102,0045C,,,,,,,,,,,,,,,,,,,,,,
Sala 11,L1103,0045C,,,,,,,,,,,,,,,,,,,,,,
Sala 11,L1104,0045C,,,,,,,,,,,,,,,,,,,,,,
Sala 11,L1105,0045C,,,,,,,,,,,,,,,,,,,,,,
Sala 11,L1106,0045C,,,,,,,,,,,,,,,,,,,,,,
Sala 11,L1107,0045C,,,,,,,,,,,,,,,,,,,,,,
Sala 11,L1108,0045C,,,,,,,,,,,,,,,,,,,,,,
Sala 11,L1109,0045C,,,,,,,,,,,,,,,,,,,,,,
Sala 11,L1110,0045C,,,,,,,,,,,,,,,,,,,,,,
Sala 11,L1111,0045C,,,,,,,,,,,,,,,,,,,,,,
Sala 11,L1112,0045C,,,,,,,,,,,,,,,,,,,,,,
Sala 11,L1113,0045C,,,,,,,,,,,,,,,,,,,,,,
Sala 11,L1114,0045C,,,,,,,,,,,,,,,,,,,,,,
Sala 02,L0201,0046C,,,,,,,,,,,,,,,,,,,,,,
Sala 02,L0202,0046C,,,,,,,,,,,,,,,,,,,,,,
Sala 02,L0203,0046C,,,,,,,,,,,,,,,,,,,,,,
Sala 02,L0204,0046C,,,,,,,,,,,,,,,,,,,,,,
Sala 02,L0205,0046C,,,,,,,,,,,,,,,,,,,,,,
Sala 02,L0206,0046C,,,,,,,,,,,,,,,,,,,,,,
Sala 02,L0207,0046C,,,,,,,,,,,,,,,,,,,,,,
Sala 02,L0208,0046C,,,,,,,,,,,,,,,,,,,,,,
Sala 02,L0209,0046C,,,,,,,,,,,,,,,,,,,,,,
Sala 02,L0210,0046C,,,,,,,,,,,,,,,,,,,,,,
Sala 02,L0211,0046C,,,,,,,,,,,,,,,,,,,,,,
Sala 02,L0212,0046C,,,,,,,,,,,,,,,,,,,,,,
Sala 03,L0301,0046C,,,,,,,,,,,,,,,,,,,,,,
Sala 03,L0302,0046C,,,,,,,,,,,,,,,,,,,,,,
Sala 03,L0303,0046C,,,,,,,,,,,,,,,,,,,,,,
Sala 03,L0304,0046C,,,,,,,,,,,,,,,,,,,,,,
Sala 03,L0305,0046C,,,,,,,,,,,,,,,,,,,,,,
Sala 03,L0306,0046C,,,,,,,,,,,,,,,,,,,,,,
Sala 03,L0307,0046C,,,,,,,,,,,,,,,,,,,,,,
Sala 03,L0308,0046C,,,,,,,,,,,,,,,,,,,,,,
Sala 03,L0309,0046C,,,,,,,,,,,,,,,,,,,,,,
Sala 03,L0310,0046C,,,,,,,,,,,,,,,,,,,,,,
Sala 03,L0311,0046C,,,,,,,,,,,,,,,,,,,,,,
Sala 03,L0312,0046C,,,,,,,,,,,,,,,,,,,,,,
Sala 05,L0501,0046C,,,,,,,,,,,,,,,,,,,,,,
Sala 05,L0502,0046C,,,,,,,,,,,,,,,,,,,,,,
Sala 05,L0503,0046C,,,,,,,,,,,,,,,,,,,,,,
Sala 05,L0504,0046C,,,,,,,,,,,,,,,,,,,,,,
Sala 05,L0505,0046C,,,,,,,,,,,,,,,,,,,,,,
Sala 05,L0506,0046C,,,,,,,,,,,,,,,,,,,,,,
Sala 05,L0507,0046C,,,,,,,,,,,,,,,,,,,,,,
Sala 05,L0508,0046C,,,,,,,,,,,,,,,,,,,,,,
Sala 05,L0509,0046C,,,,,,,,,,,,,,,,,,,,,,
Sala 05,L0510,0046C,,,,,,,,,,,,,,,,,,,,,,
Sala 05,L0511,0046C,,,,,,,,,,,,,,,,,,,,,,
Sala 05,L0512,0046C,,,,,,,,,,,,,,,,,,,,,,
Sala 06,L0601,0046C,,,,,,,,,,,,,,,,,,,,,,
Sala 06,L0602,0046C,,,,,,,,,,,,,,,,,,,,,,
Sala 06,L0603,0046C,,,,,,,,,,,,,,,,,,,,,,
Sala 06,L0604,0046C,,,,,,,,,,,,,,,,,,,,,,
Sala 06,L0605,0046C,,,,,,,,,,,,,,,,,,,,,,
Sala 06,L0606,0046C,,,,,,,,,,,,,,,,,,,,,,
Sala 06,L0607,0046C,,,,,,,,,,,,,,,,,,,,,,
Sala 06,L0608,0046C,,,,,,,,,,,,,,,,,,,,,,
Sala 06,L0609,0046C,,,,,,,,,,,,,,,,,,,,,,
Sala 06,L0610,0046C,,,,,,,,,,,,,,,,,,,,,,
Sala 06,L0611,0046C,,,,,,,,,,,,,,,,,,,,,,
Sala 06,L0612,0046C,,,,,,,,,,,,,,,,,,,,,,
Sala 06,L0613,0046C,,,,,,,,,,,,,,,,,,,,,,
Sala 06,L0614,0046C,,,,,,,,,,,,,,,,,,,,,,
Sala 07,L0701,0046C,,,,,,,,,,,,,,,,,,,,,,
Sala 07,L0702,0046C,,,,,,,,,,,,,,,,,,,,,,
Sala 07,L0703,0046C,,,,,,,,,,,,,,,,,,,,,,
Sala 07,L0704,0046C,,,,,,,,,,,,,,,,,,,,,,
Sala 07,L0705,0046C,,,,,,,,,,,,,,,,,,,,,,
Sala 07,L0706,0046C,,,,,,,,,,,,,,,,,,,,,,
Sala 07,L0707,0046C,,,,,,,,,,,,,,,,,,,,,,
Sala 07,L0708,0046C,,,,,,,,,,,,,,,,,,,,,,
Sala 07,L0709,0046C,,,,,,,,,,,,,,,,,,,,,,
Sala 07,L0710,0046C,,,,,,,,,,,,,,,,,,,,,,
Sala 07,L0711,0046C,,,,,,,,,,,,,,,,,,,,,,
Sala 07,L0712,0046C,,,,,,,,,,,,,,,,,,,,,,
Sala 07,L0713,0046C,,,,,,,,,,,,,,,,,,,,,,
Sala 07,L0714,0046C,,,,,,,,,,,,,,,,,,,,,,
Sala 08,L0801,0046C,,,,,,,,,,,,,,,,,,,,,,
Sala 08,L0802,0046C,,,,,,,,,,,,,,,,,,,,,,
Sala 08,L0803,0046C,,,,,,,,,,,,,,,,,,,,,,
Sala 08,L0804,0046C,,,,,,,,,,,,,,,,,,,,,,
Sala 08,L0805,0046C,,,,,,,,,,,,,,,,,,,,,,
Sala 08,L0806,0046C,,,,,,,,,,,,,,,,,,,,,,
Sala 08,L0807,0046C,,,,,,,,,,,,,,,,,,,,,,
Sala 08,L0808,0046C,,,,,,,,,,,,,,,,,,,,,,
Sala 08,L0809,0046C,,,,,,,,,,,,,,,,,,,,,,
Sala 08,L0810,0046C,,,,,,,,,,,,,,,,,,,,,,
Sala 08,L0811,0046C,,,,,,,,,,,,,,,,,,,,,,
Sala 08,L0812,0046C,,,,,,,,,,,,,,,,,,,,,,
Sala 08,L0813,0046C,,,,,,,,,,,,,,,,,,,,,,
Sala 08,L0814,0046C,,,,,,,,,,,,,,,,,,,,,,
Sala 09,L0901,0046C,,,,,,,,,,,,,,,,,,,,,,
Sala 09,L0902,0046C,,,,,,,,,,,,,,,,,,,,,,
Sala 09,L0903,0046C,,,,,,,,,,,,,,,,,,,,,,
Sala 09,L0904,0046C,,,,,,,,,,,,,,,,,,,,,,
Sala 09,L0905,0046C,,,,,,,,,,,,,,,,,,,,,,
Sala 09,L0906,0046C,,,,,,,,,,,,,,,,,,,,,,
Sala 09,L0907,0046C,,,,,,,,,,,,,,,,,,,,,,
Sala 09,L0908,0046C,,,,,,,,,,,,,,,,,,,,,,
Sala 09,L0909,0046C,,,,,,,,,,,,,,,,,,,,,,
Sala 09,L0910,0046C,,,,,,,,,,,,,,,,,,,,,,
Sala 09,L0911,0046C,,,,,,,,,,,,,,,,,,,,,,
Sala 09,L0912,0046C,,,,,,,,,,,,,,,,,,,,,,
Sala 09,L0913,0046C,,,,,,,,,,,,,,,,,,,,,,
Sala 09,L0914,0046C,,,,,,,,,,,,,,,,,,,,,,
Sala 10,L1001,0046C,,,,,,,,,,,,,,,,,,,,,,
Sala 10,L1002,0046C,,,,,,,,,,,,,,,,,,,,,,
Sala 10,L1003,0046C,,,,,,,,,,,,,,,,,,,,,,
Sala 10,L1004,0046C,,,,,,,,,,,,,,,,,,,,,,
Sala 10,L1005,0046C,,,,,,,,,,,,,,,,,,,,,,
Sala 10,L1006,0046C,,,,,,,,,,,,,,,,,,,,,,
Sala 10,L1007,0046C,,,,,,,,,,,,,,,,,,,,,,
Sala 11,L1101,0046C,,,,,,,,,,,,,,,,,,,,,,
Sala 11,L1102,0046C,,,,,,,,,,,,,,,,,,,,,,
Sala 11,L1103,0046C,,,,,,,,,,,,,,,,,,,,,,
Sala 11,L1104,0046C,,,,,,,,,,,,,,,,,,,,,,
Sala 11,L1105,0046C,,,,,,,,,,,,,,,,,,,,,,
Sala 11,L1106,0046C,,,,,,,,,,,,,,,,,,,,,,
Sala 11,L1107,0046C,,,,,,,,,,,,,,,,,,,,,,
Sala 11,L1108,0046C,,,,,,,,,,,,,,,,,,,,,,
Sala 11,L1109,0046C,,,,,,,,,,,,,,,,,,,,,,
Sala 11,L1110,0046C,,,,,,,,,,,,,,,,,,,,,,
Sala 11,L1111,0046C,,,,,,,,,,,,,,,,,,,,,,
Sala 11,L1112,0046C,,,,,,,,,,,,,,,,,,,,,,
Sala 11,L1113,0046C,,,,,,,,,,,,,,,,,,,,,,
Sala 11,L1114,0046C,,,,,,,,,,,,,,,,,,,,,,
Sala 02,L0201,0047C,,,,,,,,,,,,,,,,,,,,,,
Sala 02,L0202,0047C,,,,,,,,,,,,,,,,,,,,,,
Sala 02,L0203,0047C,,,,,,,,,,,,,,,,,,,,,,
Sala 02,L0204,0047C,,,,,,,,,,,,,,,,,,,,,,
Sala 02,L0205,0047C,,,,,,,,,,,,,,,,,,,,,,
Sala 02,L0206,0047C,,,,,,,,,,,,,,,,,,,,,,
Sala 02,L0207,0047C,,,,,,,,,,,,,,,,,,,,,,
Sala 02,L0208,0047C,,,,,,,,,,,,,,,,,,,,,,
Sala 02,L0209,0047C,,,,,,,,,,,,,,,,,,,,,,
Sala 02,L0210,0047C,,,,,,,,,,,,,,,,,,,,,,
Sala 02,L0211,0047C,,,,,,,,,,,,,,,,,,,,,,
Sala 02,L0212,0047C,,,,,,,,,,,,,,,,,,,,,,
Sala 03,L0301,0047C,,,,,,,,,,,,,,,,,,,,,,
Sala 03,L0302,0047C,,,,,,,,,,,,,,,,,,,,,,
Sala 03,L0303,0047C,,,,,,,,,,,,,,,,,,,,,,
Sala 03,L0304,0047C,,,,,,,,,,,,,,,,,,,,,,
Sala 03,L0305,0047C,,,,,,,,,,,,,,,,,,,,,,
Sala 03,L0306,0047C,,,,,,,,,,,,,,,,,,,,,,
Sala 03,L0307,0047C,,,,,,,,,,,,,,,,,,,,,,
Sala 03,L0308,0047C,,,,,,,,,,,,,,,,,,,,,,
Sala 03,L0309,0047C,,,,,,,,,,,,,,,,,,,,,,
Sala 03,L0310,0047C,,,,,,,,,,,,,,,,,,,,,,
Sala 03,L0311,0047C,,,,,,,,,,,,,,,,,,,,,,
Sala 03,L0312,0047C,,,,,,,,,,,,,,,,,,,,,,
Sala 06,L0601,0047C,,,,,,,,,,,,,,,,,,,,,,
Sala 06,L0602,0047C,,,,,,,,,,,,,,,,,,,,,,
Sala 06,L0603,0047C,,,,,,,,,,,,,,,,,,,,,,
Sala 06,L0604,0047C,,,,,,,,,,,,,,,,,,,,,,
Sala 06,L0605,0047C,,,,,,,,,,,,,,,,,,,,,,
Sala 06,L0606,0047C,,,,,,,,,,,,,,,,,,,,,,
Sala 06,L0607,0047C,,,,,,,,,,,,,,,,,,,,,,
Sala 06,L0608,0047C,,,,,,,,,,,,,,,,,,,,,,
Sala 06,L0609,0047C,,,,,,,,,,,,,,,,,,,,,,
Sala 06,L0610,0047C,,,,,,,,,,,,,,,,,,,,,,
Sala 06,L0611,0047C,,,,,,,,,,,,,,,,,,,,,,
Sala 06,L0612,0047C,,,,,,,,,,,,,,,,,,,,,,
Sala 06,L0613,0047C,,,,,,,,,,,,,,,,,,,,,,
Sala 06,L0614,0047C,,,,,,,,,,,,,,,,,,,,,,
Sala 07,L0701,0047C,,,,,,,,,,,,,,,,,,,,,,
Sala 07,L0702,0047C,,,,,,,,,,,,,,,,,,,,,,
Sala 07,L0703,0047C,,,,,,,,,,,,,,,,,,,,,,
Sala 07,L0704,0047C,,,,,,,,,,,,,,,,,,,,,,
Sala 07,L0705,0047C,,,,,,,,,,,,,,,,,,,,,,
Sala 07,L0706,0047C,,,,,,,,,,,,,,,,,,,,,,
Sala 07,L0707,0047C,,,,,,,,,,,,,,,,,,,,,,
Sala 07,L0708,0047C,,,,,,,,,,,,,,,,,,,,,,
Sala 07,L0709,0047C,,,,,,,,,,,,,,,,,,,,,,
Sala 07,L0710,0047C,,,,,,,,,,,,,,,,,,,,,,
Sala 07,L0711,0047C,,,,,,,,,,,,,,,,,,,,,,
Sala 07,L0712,0047C,,,,,,,,,,,,,,,,,,,,,,
Sala 07,L0713,0047C,,,,,,,,,,,,,,,,,,,,,,
Sala 07,L0714,0047C,,,,,,,,,,,,,,,,,,,,,,
Sala 08,L0801,0047C,,,,,,,,,,,,,,,,,,,,,,
Sala 08,L0802,0047C,,,,,,,,,,,,,,,,,,,,,,
Sala 08,L0803,0047C,,,,,,,,,,,,,,,,,,,,,,
Sala 08,L0804,0047C,,,,,,,,,,,,,,,,,,,,,,
Sala 08,L0805,0047C,,,,,,,,,,,,,,,,,,,,,,
Sala 08,L0806,0047C,,,,,,,,,,,,,,,,,,,,,,
Sala 08,L0807,0047C,,,,,,,,,,,,,,,,,,,,,,
Sala 08,L0808,0047C,,,,,,,,,,,,,,,,,,,,,,
Sala 08,L0809,0047C,,,,,,,,,,,,,,,,,,,,,,
Sala 08,L0810,0047C,,,,,,,,,,,,,,,,,,,,,,
Sala 08,L0811,0047C,,,,,,,,,,,,,,,,,,,,,,
Sala 08,L0812,0047C,,,,,,,,,,,,,,,,,,,,,,
Sala 08,L0813,0047C,,,,,,,,,,,,,,,,,,,,,,
Sala 08,L0814,0047C,,,,,,,,,,,,,,,,,,,,,,
Sala 09,L0901,0047C,,,,,,,,,,,,,,,,,,,,,,
Sala 09,L0902,0047C,,,,,,,,,,,,,,,,,,,,,,
Sala 09,L0903,0047C,,,,,,,,,,,,,,,,,,,,,,
Sala 09,L0904,0047C,,,,,,,,,,,,,,,,,,,,,,
Sala 09,L0905,0047C,,,,,,,,,,,,,,,,,,,,,,
Sala 09,L0906,0047C,,,,,,,,,,,,,,,,,,,,,,
Sala 09,L0907,0047C,,,,,,,,,,,,,,,,,,,,,,
Sala 09,L0908,0047C,,,,,,,,,,,,,,,,,,,,,,
Sala 09,L0909,0047C,,,,,,,,,,,,,,,,,,,,,,
Sala 09,L0910,0047C,,,,,,,,,,,,,,,,,,,,,,
Sala 09,L0911,0047C,,,,,,,,,,,,,,,,,,,,,,
Sala 09,L0912,0047C,,,,,,,,,,,,,,,,,,,,,,
Sala 09,L0913,0047C,,,,,,,,,,,,,,,,,,,,,,
Sala 09,L0914,0047C,,,,,,,,,,,,,,,,,,,,,,
Sala 10,L1001,0047C,,,,,,,,,,,,,,,,,,,,,,
Sala 10,L1002,0047C,,,,,,,,,,,,,,,,,,,,,,
Sala 10,L1003,0047C,,,,,,,,,,,,,,,,,,,,,,
Sala 10,L1004,0047C,,,,,,,,,,,,,,,,,,,,,,
Sala 10,L1005,0047C,,,,,,,,,,,,,,,,,,,,,,
Sala 10,L1006,0047C,,,,,,,,,,,,,,,,,,,,,,
Sala 10,L1007,0047C,,,,,,,,,,,,,,,,,,,,,,
Sala 10,L1008,0047C,,,,,,,,,,,,,,,,,,,,,,
Sala 10,L1009,0047C,,,,,,,,,,,,,,,,,,,,,,
Sala 10,L1010,0047C,,,,,,,,,,,,,,,,,,,,,,
Sala 10,L1011,0047C,,,,,,,,,,,,,,,,,,,,,,
Sala 10,L1012,0047C,,,,,,,,,,,,,,,,,,,,,,
Sala 10,L1013,0047C,,,,,,,,,,,,,,,,,,,,,,
